S_INFO_WINDCODE,TRADE_DT,S_DQ_ADJPRECLOSE,S_DQ_OPEN,S_DQ_ADJCLOSE,S_DQ_LIMIT,S_DQ_STOPPING,S_DQ_TRADESTATUS,WIND_PRI_IND,S_VAL_MV,S_DQ_TURN,RETURN,RETURN_NXT,S_DQ_TURN_winsorized,lnMV,turnover
600560.SH,2010-01-04,29.0200,15.1700,29.0200,16.6100,13.5900,交易,Industrials,150090.98,1.1801,0,0.026533425223983459682977257,1.1801,11.918996922544729,-1.1040285525581912
600287.SH,2010-01-04,39.6300,8.6200,39.4500,9.4300,7.7100,交易,Consumer Discretionary,372587.0511,1.7700,-0.0045420136260408781226343679,0.013941698352344740177439797,1.7700,12.828225983727696,-0.7698982190836529
000797.SZ,2010-01-04,14.5900,7.9000,14.4000,8.6800,7.1000,交易,Financials,303383.4508,1.3343,-0.0130226182316655243317340644,-0.0152777777777777777777777778,1.3343,12.622752798594785,-0.9564008102827256
000707.SZ,2010-01-04,30.9000,10.5100,30.6700,11.4700,9.3900,交易,Materials,480390.8668,2.9491,-0.0074433656957928802588996764,0.004564721225953700684708184,2.9491,13.08235535735029,-0.3042341507169731
600310.SH,2010-01-04,41.6900,26.3800,41.9500,28.5000,23.3200,交易,Utilities,408647.25,0.7722,0.006236507555768769489086112,0.007866507747318235995232420,1.0639,12.920607593446531,-1.017125904980989
000597.SZ,2010-01-04,56.4600,26.5800,56.2500,28.9600,23.7000,交易,Health Care,875583.6248,0.9410,-0.0037194473963868225292242295,-0.0112,1.0639,13.682645942765697,-0.9185592953779066
300016.SZ,2010-01-05,34.9000,34.9000,34.4900,38.3900,31.4100,交易,Health Care,234147.4055,4.6813,-0.0117478510028653295128939828,-0.0292838503914178022615250797,4.6813,12.363706134046348,0.07818143506951719
300035.SZ,2010-01-05,48.8600,48.6600,47.9000,53.7500,43.9700,交易,Industrials,294585.0,11.5544,-0.0196479738027015963978714695,-0.0022964509394572025052192067,11.5544,12.593322865217432,2.448355334933896
002174.SZ,2010-01-05,15.7500,15.4500,15.7600,17.0200,13.9200,交易,Consumer Discretionary,128390.9977,6.6241,0.000634920634920634920634921,0.008883248730964467005076142,6.6241,11.762835556409364,0.6741811905962476
002289.SZ,2010-01-05,34.8000,34.8500,36.0100,38.2800,31.3200,交易,Information Technology,264673.5,17.4568,0.034770114942528735632183908,-0.0166620383226881421827270203,12.0476,12.486252269867666,2.6047076265315345
000797.SZ,2010-01-05,14.4000,7.7700,14.1800,8.5700,7.0100,交易,Financials,298710.0215,1.9470,-0.0152777777777777777777777778,0.004936530324400564174894217,1.9470,12.6072285540264,-0.8275305283699954
600686.SH,2010-01-05,129.5100,11.0500,127.5100,12.1100,9.9100,交易,Consumer Discretionary,479775.2531,2.0718,-0.0154428229480349007798625589,-0.0249392204532977805662300996,2.0718,13.081073050525259,-0.7323104805750257
000948.SZ,2010-01-05,27.0400,15.8800,26.4500,17.5500,14.3600,交易,Industrials,328459.4836,7.7681,-0.0218195266272189349112426036,0.055576559546313799621928166,7.7681,12.702168771704967,1.1688050383002322
001914.SZ,2010-01-05,35.8000,14.9300,35.0300,16.4100,13.4300,交易,Financials,324587.8891,2.0610,-0.0215083798882681564245810056,0.004852983157293748215815016,2.0610,12.69031162313861,-0.7794101100920996
002037.SZ,2010-01-05,33.1700,18.2000,32.9300,19.9400,16.3200,交易,Materials,239580.0,1.5282,-0.0072354537232438950859210130,0.008199210446401457637412694,1.5282,12.386642669285322,-0.9949064101111611
600293.SH,2010-01-05,30.8200,13.9800,30.6100,15.6900,12.8300,交易,Materials,487815.6816,5.1171,-0.0068137573004542504866969500,-0.0016334531198954590003266906,5.1171,13.09769291184871,0.3083977887071743
000812.SZ,2010-01-05,27.1600,6.8100,27.6400,7.5100,6.1500,交易,Industrials,259105.0649,2.1081,0.017673048600883652430044183,0,2.1081,12.464988914410085,-0.788376971156386
600367.SH,2010-01-05,42.5700,10.1200,42.7400,11.0100,9.0100,交易,Materials,292656.0,5.9514,0.003993422598073760864458539,0.007955077211043518951801591,5.9514,12.586753136815707,0.5362399095274003
002235.SZ,2010-01-05,25.6200,16.6700,24.9600,18.6700,15.2700,交易,Materials,247950.0,11.5430,-0.0257611241217798594847775176,-0.0152243589743589743589743590,11.5430,12.42098239191728,2.425318578437125
600857.SH,2010-01-05,53.1800,9.6900,54.4500,10.5700,8.6500,交易,Consumer Discretionary,220730.8003,1.7809,0.023881158330199323053779616,0.021303948576675849403122130,1.7809,12.304699139825237,-0.9178056170578506
002014.SZ,2010-01-05,40.7800,18.6400,41.2800,20.5000,16.7800,交易,Materials,262670.4,1.8826,0.012260912211868563021088769,-0.0031492248062015503875968992,1.8826,12.47865529326887,-0.8637847624870383
600207.SH,2010-01-05,8.8900,5.7200,8.8300,6.0100,5.4300,交易,Information Technology,249920.0,1.0478,-0.0067491563554555680539932508,-0.0169875424688561721404303511,1.1750,12.428896145633459,-1.1107011241624964
600650.SH,2010-01-05,51.7100,15.7500,52.5400,17.2000,14.0800,交易,Industrials,876508.46,2.6819,0.016051053954747631019145233,-0.0209364293871336124857251618,2.6819,13.683701635321945,-0.45722859549400374
600235.SH,2010-01-05,19.3400,9.3000,19.1100,10.1000,8.2600,交易,Materials,238903.8,5.7665,-0.0118924508790072388831437435,-0.0219780219780219780219780220,5.7665,12.383816239424318,0.45061664089964043
600590.SH,2010-01-05,41.6600,15.9200,42.6600,17.4600,14.2800,交易,Industrials,616586.9011,2.7718,0.024003840614498319731156985,-0.0154711673699015471167369902,2.7718,13.331954550452453,-0.4656411512950017
002158.SZ,2010-01-05,20.7400,19.1000,20.9800,20.9300,17.1300,交易,Industrials,304198.125,2.8843,0.011571841851494696239151398,0.028598665395614871306005720,2.8843,12.625434495080247,-0.5057609111561444
600818.SH,2010-01-05,35.0000,19.9800,34.3500,21.9500,17.9600,交易,Consumer Discretionary,520161.1639,1.4566,-0.0185714285714285714285714286,-0.0096069868995633187772925764,1.4566,13.161893973115973,-0.9331978320829079
000059.SZ,2010-01-05,17.8500,11.8500,18.2800,13.0200,10.6600,交易,Materials,1456214.2232,1.9849,0.024089635854341736694677871,0.004376367614879649890590810,1.9849,14.191350628234698,-0.638598352243793
000968.SZ,2010-01-05,39.1900,21.6800,40.7500,23.5300,19.2500,交易,Energy,1142573.328,1.8893,0.039806072977800459300842052,0.002208588957055214723926380,1.8893,13.94879358174781,-0.6981601457883554
002307.SZ,2010-01-05,27.7600,27.7400,27.7000,30.5400,24.9800,交易,Industrials,524776.5,8.6932,-0.0021613832853025936599423631,0.007220216606498194945848375,8.6932,13.170727736645993,1.5364490505805952
600077.SH,2010-01-05,47.7000,12.0000,47.5400,13.1600,10.7600,交易,Industrials,189669.1531,8.0178,-0.0033542976939203354297693920,-0.0218763146823727387463188894,8.0178,12.153036533844764,1.1929756471539983
000989.SZ,2010-01-05,40.7800,13.8100,40.6900,15.1900,12.4300,交易,Health Care,410100.0593,2.2587,-0.0022069641981363413437959784,-0.0103219464241828459080855247,2.2587,12.924156455979018,-0.6859862882939469
002138.SZ,2010-01-05,28.6000,21.4000,30.1400,23.5700,19.2900,交易,Information Technology,276049.8,10.1671,0.053846153846153846153846154,-0.0092899800928998009289980093,10.1671,12.528336563205498,1.9678769688699973
002031.SZ,2010-01-05,31.4900,12.9500,32.0900,14.2300,11.6500,交易,Industrials,349896.8756,5.0336,0.019053667831057478564623690,0.003116235587410408226861951,5.0336,12.76539374890751,0.24299298729224555
600463.SH,2010-01-05,26.9100,10.0500,26.6400,10.9900,8.9900,交易,Financials,249228.0,2.4917,-0.0100334448160535117056856187,0.009009009009009009009009009,2.4917,12.426123419134136,-0.6618353000399114
002084.SZ,2010-01-05,15.5300,11.7000,16.0400,12.8700,10.5300,交易,Industrials,281517.117,4.9584,0.032839665164198325820991629,-0.0274314214463840399002493766,4.9584,12.547948531107565,0.19318040753990245
002178.SZ,2010-01-05,16.1000,15.9500,16.2800,17.6200,14.4200,交易,Information Technology,129600.0,8.6540,0.011180124223602484472049689,-0.0307125307125307125307125307,8.6540,11.772208062900312,1.3676946626543673
000966.SZ,2010-01-05,9.6600,5.3500,9.7200,5.9100,4.8300,交易,Utilities,299236.7016,1.4070,0.006211180124223602484472050,0.005144032921810699588477366,1.4070,12.60899018333503,-1.011548290707779
600461.SH,2010-01-05,15.3400,11.1700,15.3500,12.2700,10.0400,交易,Utilities,156240.0,2.8105,0.000651890482398956975228162,-0.0006514657980456026058631922,2.8105,11.95914856555056,-0.6049641310089702
600279.SH,2010-01-05,14.9700,10.2900,15.0400,11.3100,9.2500,交易,Industrials,235927.8617,3.2947,0.004676018704074816299265197,0.018617021276595744680851064,3.2947,12.371281366518206,-0.39399622146938773
002009.SZ,2010-01-05,64.7600,12.5500,69.1800,13.7300,11.2300,交易,Industrials,294607.4257,8.1925,0.068252007411982705373687461,-0.0248626770742989303266840127,8.1925,12.59339898873509,1.3014983796496575
600129.SH,2010-01-05,30.5800,13.1800,30.3700,14.4200,11.8000,交易,Health Care,427550.76,1.8838,-0.0068672334859385219097449313,0.016792887718142904181758314,1.8838,12.965828297152397,-0.8092482777418538
000516.SZ,2010-01-05,69.4300,8.9800,71.2400,9.6800,7.9200,交易,Consumer Discretionary,339062.1098,8.2895,0.026069422439867492438427193,-0.0231611454239191465468837732,8.2895,12.733938584330078,1.3502031640789447
300012.SZ,2010-01-05,43.1700,43.1200,42.5700,47.4900,38.8500,交易,Industrials,348094.89,5.3845,-0.0138985406532314107018763030,-0.0227859995301855766972046042,5.3845,12.760230394002038,0.3621239683817041
300017.SZ,2010-01-05,42.4700,42.4200,42.9000,46.7200,38.2200,交易,Information Technology,389164.2869,7.2166,0.010124793972215681657640688,-0.0314685314685314685314685315,7.2166,12.871756864806263,0.999510489205414
002157.SZ,2010-01-05,36.6700,12.0500,37.6300,13.3700,10.9400,交易,Consumer Staples,281685.2727,3.9511,0.026179438232887919280065449,-0.0047834174860483656656922668,3.9511,12.548545672412615,-0.1503796284176443
600257.SH,2010-01-05,50.0900,7.6700,50.0900,8.4600,6.9200,交易,Consumer Staples,328401.45,2.8584,0,-0.0169694549810341385506089040,2.8584,12.7019920718978,-0.5060904432070754
600354.SH,2010-01-05,26.0100,19.0000,26.6300,21.1000,17.2600,交易,Consumer Staples,365238.0096,4.2015,0.023836985774702037677816225,-0.0247840781073976717987232445,4.2015,12.80830450114802,-0.03609877279687852
002095.SZ,2010-01-05,57.5500,37.8400,57.9300,41.8000,34.2000,交易,Information Technology,344250.0,3.3361,0.006602953953084274543874891,0.021923010529949939582254445,3.3361,12.749123416590901,-0.33789322885164813
002060.SZ,2010-01-05,10.9400,8.9300,11.1700,9.7200,7.9600,交易,Industrials,299824.8,3.4631,0.021023765996343692870201097,-0.0134288272157564905998209490,3.4631,12.610953583043917,-0.3099202383868363
600890.SH,2010-01-05,43.3000,7.9000,41.7500,8.2000,7.4200,交易,Financials,436133.7785,2.7466,-0.0357967667436489607390300231,0.035688622754491017964071856,2.7466,12.985704306690055,-0.5127077469025187
600400.SH,2010-01-05,17.8400,6.5100,18.2900,7.1000,5.8100,交易,Consumer Discretionary,284941.663,3.9270,0.025224215246636771300448430,-0.0092946965554948059048660470,3.9270,12.56003974707061,-0.1573239645124186
000601.SZ,2010-01-05,58.4500,6.9000,62.3100,7.6500,6.2600,交易,Utilities,685833.7867,8.2243,0.066039349871685201026518392,-0.0215053763440860215053763441,8.2243,13.43839058390999,1.4062288905436893
002278.SZ,2010-01-05,26.1000,26.1200,26.1700,28.7100,23.4900,交易,Energy,475282.2469,3.8678,0.002681992337164750957854406,0.011463507833397019487963317,3.8678,13.071664110547484,-0.12067544295409832
002182.SZ,2010-01-05,16.1100,16.0500,16.5200,17.5900,14.3900,交易,Materials,314880.0,4.3218,0.025450031036623215394165115,0.012711864406779661016949153,4.3218,12.659946892846026,-0.011543301915641211
600848.SH,2010-01-05,23.8500,10.6000,24.7900,11.7000,9.5800,交易,Industrials,441611.3003,2.9006,0.039412997903563941299790356,0,2.9006,12.998185363065081,-0.45878608766590584
002023.SZ,2010-01-05,62.5700,17.9600,63.2400,19.6900,16.1100,交易,Industrials,340344.4658,1.5366,0.010708007032124021096372063,-0.0376344086021505376344086022,1.5366,12.737713518423638,-0.9530353097421618
600063.SH,2010-01-05,50.7600,12.4800,50.9700,13.7100,11.2100,交易,Materials,460467.0167,2.2611,0.004137115839243498817966903,-0.0272709436923680596429272121,2.2611,13.039996507139453,-0.6722972087150149
002111.SZ,2010-01-05,42.3300,24.4500,41.0600,26.9000,22.0100,交易,Industrials,341544.28,12.0476,-0.0300023623907394283014410584,0.008037018996590355577204092,12.0476,12.741232612837795,2.633037094459254
600305.SH,2010-01-05,18.5800,13.5200,18.7300,14.8000,12.1100,交易,Consumer Staples,172415.4,1.5352,0.008073196986006458557588805,-0.0021356113187399893219434063,1.5352,12.057661960368469,-1.029069700364414
600318.SH,2010-01-05,12.4600,8.0800,12.4900,8.8800,7.2600,交易,Materials,195778.0,2.7258,0.002407704654895666131621188,0,2.7258,12.184736643215178,-0.6087945031514339
000851.SZ,2010-01-05,20.4400,12.4000,21.3700,13.3100,10.8900,交易,Information Technology,421118.5,23.1494,0.045499021526418786692759295,0.043518951801591015442208704,12.0476,12.950669545742599,2.6563064837952846
002151.SZ,2010-01-05,58.4100,33.7700,64.2500,37.2900,30.5100,交易,Industrials,339152.55,17.5144,0.099982879643896593049135422,-0.0222568093385214007782101167,12.0476,12.734205285142952,2.6322563266077807
600562.SH,2010-01-05,37.3500,25.3400,37.5700,27.9000,22.8200,交易,Consumer Discretionary,214511.789,2.4383,0.005890227576974564926372155,0.047910566941708810220920948,2.4383,12.276119976212904,-0.6967180272382318
600097.SH,2010-01-05,25.9500,19.6200,25.8200,21.4600,17.5600,交易,Consumer Staples,393242.5258,2.2901,-0.0050096339113680154142581888,-0.0123934934159566227730441518,2.2901,12.88218181450977,-0.6799381874223057
000582.SZ,2010-01-05,53.4300,15.8600,53.2300,17.3400,14.1800,交易,Industrials,223132.4961,3.6590,-0.0037432154220475388358600037,-0.0063873755401089611121547999,3.6590,12.315521026918095,-0.2759155703674347
600717.SH,2010-01-05,182.3400,12.2200,188.9000,13.4400,11.0000,交易,Industrials,2120257.7059,3.3455,0.035976746736865196884940222,-0.0157755426151402858655373213,3.3455,14.567048198647244,-0.13270689422261803
600373.SH,2010-01-05,24.5900,12.0700,24.1200,13.2700,10.8500,交易,Industrials,221812.5,2.5409,-0.0191134607564050427002846686,-0.0082918739635157545605306799,2.5409,12.309587709388852,-0.6579990483092174
600824.SH,2010-01-05,158.3900,9.5400,159.7200,10.4800,8.5800,交易,Consumer Discretionary,703416.6784,3.0899,0.008396994759770187511837869,-0.0145880290508389681943400952,3.0899,13.463704709858344,-0.34248772395933
002255.SZ,2010-01-05,53.4000,53.0000,53.3100,58.3100,47.7100,交易,Industrials,585824.4,6.9457,-0.0016853932584269662921348315,-0.0121928343650347026824235603,6.9457,13.280775364949438,0.9525405260975044
600130.SH,2010-01-05,29.6100,4.9300,29.9700,5.1600,4.6600,交易,Information Technology,381696.0,2.4283,0.012158054711246200607902736,-0.0220220220220220220220220220,2.4283,12.8523797592443,-0.6361043230789316
600658.SH,2010-01-05,45.0600,11.8900,45.7000,13.0800,10.7000,交易,Financials,699597.4668,1.9698,0.014203284509542831779849090,-0.0291028446389496717724288840,1.9698,13.458260401193785,-0.7251991429824736
600485.SH,2010-01-05,50.9300,18.0000,54.3500,19.8600,16.2500,交易,Information Technology,263153.232,10.4791,0.067150991557039073237777341,-0.0233670653173873045078196872,10.4791,12.480491772674961,2.068995655848288
000519.SZ,2010-01-05,100.0200,17.9100,99.6800,19.6500,16.0700,交易,Consumer Discretionary,340253.408,2.8716,-0.0033993201359728054389122176,-0.0056179775280898876404494382,2.8716,12.737445936628136,-0.4976483623231378
000737.SZ,2010-01-05,22.7200,6.2700,22.8700,6.8800,5.6300,交易,Consumer Staples,345170.04,1.4503,0.006602112676056338028169014,-0.0174901617839965019676432007,1.4503,12.751792444158404,-0.9809111218553654
002326.SZ,2010-01-05,34.4000,34.0700,34.3800,37.8400,30.9600,交易,Materials,458973.0,26.1009,-0.0005813953488372093023255814,-0.0095986038394415357766143106,12.0476,13.036746663783099,2.6658700404460984
000748.SZ,2010-01-05,33.5200,10.2000,33.9500,11.2600,9.2200,交易,Information Technology,389457.9703,3.5287,0.012828162291169451073985680,-0.0232695139911634756995581738,3.5287,12.872511231666987,-0.25848147474187977
600210.SH,2010-01-05,44.3400,7.8300,44.1100,8.5900,7.0300,交易,Materials,1116343.9948,1.5063,-0.0051871898962562020748759585,0,1.5063,13.925569613495592,-0.8313955551272263
600061.SH,2010-01-05,59.1500,10.3700,59.2700,11.3700,9.3100,交易,Consumer Discretionary,444529.9258,1.1179,0.002028740490278951817413356,0.100219335245486755525560992,1.1750,13.004772656304315,-1.046718642417666
600523.SH,2010-01-05,21.7300,16.4500,23.0100,18.2500,14.9300,交易,Consumer Discretionary,507410.7066,9.0040,0.058904739990796134376438104,-0.0021729682746631899174272056,9.0040,13.13707602683128,1.6387352896357374
002071.SZ,2010-01-05,9.9800,9.8700,10.4500,10.8500,8.8700,交易,Industrials,126728.44,3.0967,0.047094188376753507014028056,-0.0267942583732057416267942584,3.0967,11.749801808365689,-0.5305903531399178
002272.SZ,2010-01-05,30.4600,27.3000,31.1400,29.9900,24.5300,交易,Industrials,282044.4,7.9769,0.022324359816152330925804334,-0.0231213872832369942196531792,7.9769,12.549819784335314,1.223107592690656
001872.SZ,2010-01-05,48.7100,15.2100,48.9300,16.7400,13.7000,交易,Industrials,985843.7432,0.5288,0.004516526380619995894066927,0.020846106683016554261189454,1.1750,13.80125314556982,-0.9582260621157221
000589.SZ,2010-01-05,49.8800,17.6100,50.3300,19.4300,15.8900,交易,Consumer Discretionary,453210.8298,4.1173,0.009021651964715316760224539,-0.0168885356646135505662626664,4.1173,13.024112704143503,-0.04084516514994358
600226.SH,2010-01-05,43.4900,12.0800,43.6700,13.2700,10.8500,交易,Materials,327413.4258,1.2065,0.004138882501724534375718556,0.002518891687657430730478589,1.2065,12.698978950408877,-1.0699479177459434
000010.SZ,2010-01-05,31.8100,11.8100,31.2500,12.4000,11.2200,交易,Industrials,170540.2397,2.5995,-0.0176045268783401446086136435,0.01024,2.5995,12.04672655783041,-0.6672135349369017
000032.SZ,2010-01-05,28.6100,8.8200,29.2000,9.6900,7.9300,交易,Information Technology,209345.0237,3.5238,0.020622160083886752883607130,-0.0222602739726027397260273973,3.5238,12.25173900092355,-0.32912364062370325
600785.SH,2010-01-05,96.1000,27.6500,94.5400,30.4200,24.8900,交易,Consumer Discretionary,470177.568,0.8741,-0.0162330905306971904266389178,-0.0084620266553839644594880474,1.1750,13.060865706591503,-1.0404864511413956
600258.SH,2010-01-05,34.4700,23.5000,34.2000,25.4500,20.8300,交易,Consumer Discretionary,531294.4,4.0791,-0.0078328981723237597911227154,-0.0266081871345029239766081871,4.0791,13.183071572199033,-0.03621551539030541
002239.SZ,2010-01-05,20.9900,13.8500,21.0700,15.2800,12.5000,交易,Consumer Discretionary,280194.0,3.8280,0.003811338732729871367317770,0.025628856193640246796392976,3.8280,12.543237499379545,-0.19296324280558524
002231.SZ,2010-01-05,19.4700,19.3600,19.7600,21.2400,17.3800,交易,Information Technology,209720.0,12.5209,0.014894709809964047252182845,-0.0247975708502024291497975709,12.0476,12.25352858668647,2.5788509740464653
000705.SZ,2010-01-05,26.6500,10.0800,26.9600,11.1000,9.0800,交易,Health Care,127961.2766,4.3998,0.011632270168855534709193246,-0.0107566765578635014836795252,4.3998,11.759482970568863,-0.08498029651603926
600163.SH,2010-01-05,12.7900,5.4700,12.7400,5.9800,4.9000,交易,Materials,391009.6183,1.5980,-0.0039093041438623924941360438,0.003924646781789638932496075,1.5980,12.876487437897683,-0.9166711446250803
600735.SH,2010-01-05,36.6100,13.9400,38.0800,15.3000,12.5200,交易,Industrials,224014.3184,4.2015,0.040152963671128107074569790,-0.0005252100840336134453781513,4.2015,12.31946525022286,-0.09041102181019568
002156.SZ,2010-01-05,15.9500,12.1700,16.9100,13.3900,10.9500,交易,Information Technology,447759.0,15.8090,0.060188087774294670846394984,-0.0112359550561797752808988764,12.0476,13.012010420223458,2.663121732045489
002130.SZ,2010-01-05,59.2700,19.6600,60.9000,21.5400,17.6200,交易,Industrials,328056.6,9.4225,0.027501265395647038974185929,0,9.4225,12.700941433454958,1.733044218825695
600833.SH,2010-01-05,55.9800,11.2400,55.6300,12.3900,10.1300,交易,Consumer Staples,178309.7305,2.5410,-0.0062522329403358342265094677,0.008987956138774042782671221,2.5410,12.091277376114242,-0.6822201989014196
000938.SZ,2010-01-05,37.5200,15.2000,37.4000,16.7800,13.7300,交易,Information Technology,313241.6,4.9898,-0.0031982942430703624733475480,0.024331550802139037433155080,4.9898,12.65473005675631,0.21575599055519007
300001.SZ,2010-01-05,42.2800,42.2800,42.3000,46.5100,38.0500,交易,Industrials,565128.0,4.1422,0.000473036896877956480605487,-0.0210401891252955082742316785,4.1422,13.244807533142868,-0.00783068412086843
600800.SH,2010-01-05,58.4400,5.9100,58.9300,6.2000,5.6100,交易,Information Technology,363706.273,2.0852,0.008384668035592060232717317,-0.0201934498557610724588494824,2.0852,12.804101878557987,-0.7585120053695553
000795.SZ,2010-01-05,18.0500,8.4000,18.0100,9.2600,7.5800,交易,Materials,232512.0,2.3463,-0.0022160664819944598337950139,-0.0083287062742920599666851749,2.3463,12.356697115580873,-0.7191500631235385
000070.SZ,2010-01-05,14.1200,9.9500,14.5600,10.9900,8.9900,交易,Information Technology,257500.0,3.2959,0.031161473087818696883852691,-0.0151098901098901098901098901,3.2959,12.458774999085929,-0.383865920350635
002328.SZ,2010-01-05,26.3800,26.4000,25.6300,29.0200,23.7400,交易,Consumer Discretionary,768900.0,23.6344,-0.0284306292645943896891584534,0.019508388607101053452984783,12.0476,13.552716201020273,2.7231965868244328
000700.SZ,2010-01-05,49.3700,7.1200,50.1400,7.8300,6.4100,交易,Consumer Discretionary,223438.5228,3.3098,0.015596516102896495847680778,-0.0193458316713203031511767052,3.3098,12.31689158942642,-0.39488801647646804
000404.SZ,2010-01-05,24.6400,8.4400,24.6100,9.2800,7.6000,交易,Industrials,273621.9668,2.5358,-0.0012175324675324675324675325,-0.0085331166192604632263307599,2.5358,12.519502749519319,-0.6364163331474936
600080.SH,2010-01-05,30.5100,6.0700,30.2600,6.3600,5.7600,交易,Health Care,183482.8191,1.1840,-0.0081940347427073090789904949,0.014871116986120290812954395,1.1840,12.11987631321047,-1.141964398692704
000901.SZ,2010-01-05,40.8900,13.9400,40.6900,15.3600,12.5600,交易,Consumer Discretionary,308049.0308,1.6653,-0.0048911714355588163365125948,0.001474563774883263701155075,1.6653,12.638014240195274,-0.9202081354493111
600862.SH,2010-01-05,46.0600,12.9500,47.6900,14.2900,11.6900,交易,Industrials,320708.2076,9.4624,0.035388623534520191055145462,-0.0260012581253931641853638079,9.4624,12.678286978119582,1.744138536396687
300015.SZ,2010-01-05,48.7700,48.9500,51.0000,53.6500,43.8900,交易,Health Care,680850.0,6.9037,0.045724830838630305515685872,-0.0247058823529411764705882353,6.9037,13.431097296552721,0.9549142560686951
002099.SZ,2010-01-05,18.6800,12.0700,18.9000,13.3200,10.9000,交易,Health Care,196612.5,5.1510,0.011777301927194860813704497,0.039682539682539682539682540,5.1510,12.188990065548898,0.2190013109663391
000419.SZ,2010-01-05,69.8300,7.4300,70.7700,8.1400,6.6600,交易,Consumer Discretionary,263262.2325,1.2503,0.013461263067449520263497064,0.033347463614525929065988413,1.2503,12.480905896153121,-1.079235058538539
000158.SZ,2010-01-05,20.9900,9.4200,21.1400,10.3500,8.4700,交易,Consumer Discretionary,681480.228,2.5093,0.007146260123868508813720819,-0.0454115421002838221381267739,2.5093,13.432022517225366,-0.5440713711478843
000584.SZ,2010-01-05,33.7300,11.5800,34.9900,12.6400,10.3400,交易,Materials,487388.4085,2.5703,0.037355469908093685146753632,0.018576736210345813089454130,2.5703,13.096816637576119,-0.5605049572593164
000920.SZ,2010-01-05,21.7500,7.2800,22.2200,8.0100,6.5500,交易,Industrials,313968.0,3.0069,0.021609195402298850574712644,-0.0063006300630063006300630063,3.0069,12.657046348869104,-0.4604254070583191
000906.SZ,2010-01-05,25.5000,10.2200,25.1700,11.2400,9.2000,交易,Industrials,239637.5,2.3113,-0.0129411764705882352941176471,0.003178386968613428684942392,2.3113,12.386882643828304,-0.7277360776445445
600182.SH,2010-01-05,11.4900,11.3700,11.5600,11.8800,10.7400,交易,Consumer Discretionary,386920.0,3.2280,0.006092254134029590948651001,-0.0112456747404844290657439446,3.2280,12.865973232296483,-0.36178749755173034
600446.SH,2010-01-05,42.3200,15.2100,43.9900,16.7300,13.6900,交易,Information Technology,217292.64,2.7281,0.039461247637051039697542533,-0.0075017049329393043873607638,2.7281,12.289000295445417,-0.596425727396522
002139.SZ,2010-01-05,44.8500,16.0600,48.0700,17.4400,14.2700,交易,Information Technology,237860.0,17.0313,0.071794871794871794871794872,-0.0270438943207821926357395465,12.0476,12.379437544281236,2.592840028004289
600779.SH,2010-01-05,131.9800,22.6800,131.9200,24.8600,20.3400,交易,Consumer Staples,1103624.7318,3.3266,-0.0004546143355053796029701470,-0.0185718617343844754396604002,3.3266,13.914110531186525,-0.21169869065139124
600371.SH,2010-01-05,23.8700,12.9700,24.3300,14.2300,11.6500,交易,Consumer Staples,204445.0,3.3880,0.019271051529116045245077503,-0.0258939580764488286066584464,3.3880,12.22805426963656,-0.378081401958859
600378.SH,2010-01-05,32.2600,11.1700,32.7500,12.3100,10.0700,交易,Materials,279017.8346,3.7716,0.015189088654680719156850589,0.100458015267175572519083969,3.7716,12.539030982057987,-0.21267068122358146
002299.SZ,2010-01-05,25.7500,25.7000,26.2500,28.3300,23.1800,交易,Consumer Staples,1076250.0,8.4388,0.019417475728155339805825243,-0.0057142857142857142857142857,8.4388,13.888993334724077,1.5294665824620624
600644.SH,2010-01-05,119.0500,10.5100,121.0900,11.5500,9.4500,交易,Utilities,348680.7799,2.0458,0.017135657286854262914741705,0.008423486662812783879758857,2.0458,12.76191211184436,-0.7766402408874519
000687.SZ,2010-01-05,25.7900,7.7800,25.6200,8.5500,6.9900,交易,Materials,495315.2,1.0165,-0.0065917022101589763474214812,0,1.1750,13.11294960657708,-1.0346996945741853
002232.SZ,2010-01-05,34.5400,17.1600,35.8900,18.8400,15.4200,交易,Information Technology,452547.2,6.1779,0.039085118702953097857556456,0.100027862914460852605182502,6.1779,13.022647346074537,0.661937049087403
000606.SZ,2010-01-05,39.6000,6.1600,39.3500,6.7900,5.5500,交易,Health Care,248855.6868,2.0959,-0.0063131313131313131313131313,0.008132147395171537484116900,2.0959,12.424628436346264,-0.7970230628587237
600661.SH,2010-01-05,45.6400,9.0600,46.0500,9.9800,8.1600,交易,Industrials,158914.2949,2.4684,0.008983347940403155127081507,0.008686210640608034744842562,2.4684,11.97612031008958,-0.719781149097048
000957.SZ,2010-01-05,25.2700,10.4500,24.7800,11.5400,9.4400,交易,Consumer Discretionary,245421.5936,7.6178,-0.0193905817174515235457063712,-0.0250201775625504439063761098,7.6178,12.410732800867782,1.08515243146688
002046.SZ,2010-01-05,31.7100,15.8500,31.9700,17.4100,14.2500,交易,Industrials,172511.64,3.4506,0.008199306212551245663828445,0.010634970284641851736002502,3.4506,12.058219991437866,-0.37559563837514515
002214.SZ,2010-01-05,31.4300,30.9000,30.9000,34.1300,27.9300,交易,Information Technology,305000.0,4.7624,-0.0168628698695513840279987273,0.005501618122977346278317152,4.7624,12.628067055589549,0.13521926435716
